NAME,SURNAME,AGE,COURSE,FINAL_GRADE,APPROVED
Alice,Rodriguez,20,Physics,87,TRUE
Jane,Johnson,24,History,52,FALSE
Alice,Rodriguez,28,Physics,99,TRUE
John,Wilson,30,History,68,TRUE
Jane,Wilson,28,Physics,66,TRUE
Jane,Garcia,19,History,83,TRUE
Sophia,Brown,27,Biology,86,TRUE
Emma,Wilson,30,Engineering,60,TRUE
Michael,Garcia,26,Engineering,95,TRUE
Sophia,Davis,22,Biology,63,TRUE
David,Smith,28,History,84,TRUE
Bob,Wilson,27,Chemistry,86,TRUE
Alice,Jones,20,Literature,68,TRUE
Michael,Williams,27,Physics,51,FALSE
Sophia,Davis,30,Mathematics,100,TRUE
John,Miller,20,Physics,70,TRUE
Jane,Smith,22,Engineering,92,TRUE
John,Jones,29,History,85,TRUE
Michael,Jones,30,History,75,TRUE
Charlie,Johnson,19,Computer Science,61,TRUE
Olivia,Rodriguez,21,Computer Science,72,TRUE
Bob,Johnson,25,History,58,FALSE
Michael,Smith,20,Mathematics,68,TRUE
Charlie,Garcia,20,Chemistry,95,TRUE
Bob,Smith,23,Engineering,87,TRUE
Michael,Garcia,18,Engineering,78,TRUE
Charlie,Brown,29,Engineering,53,FALSE
Jane,Davis,29,Chemistry,98,TRUE
David,Johnson,26,Engineering,83,TRUE
Charlie,Wilson,22,Engineering,51,FALSE
Emma,Rodriguez,26,Biology,60,TRUE
Sophia,Davis,20,Chemistry,65,TRUE
David,Williams,24,Physics,55,FALSE
Alice,Wilson,21,History,76,TRUE
Michael,Williams,21,Chemistry,77,TRUE
Sophia,Miller,21,Mathematics,58,FALSE
John,Miller,18,Mathematics,75,TRUE
David,Brown,23,Chemistry,74,TRUE
Michael,Miller,28,Computer Science,50,FALSE
Sophia,Smith,26,History,79,TRUE
David,Garcia,23,Physics,95,TRUE
Michael,Williams,25,Computer Science,51,FALSE
Olivia,Wilson,23,Engineering,87,TRUE
Olivia,Miller,24,Engineering,82,TRUE
Emma,Garcia,30,Biology,96,TRUE
Olivia,Smith,30,Chemistry,66,TRUE
Michael,Williams,20,Chemistry,71,TRUE
Michael,Rodriguez,30,Physics,69,TRUE
Charlie,Rodriguez,18,Literature,91,TRUE
Olivia,Garcia,19,Computer Science,68,TRUE
David,Rodriguez,19,Biology,76,TRUE
Jane,Williams,27,Engineering,93,TRUE
Sophia,Wilson,25,Computer Science,90,TRUE
Charlie,Brown,26,Computer Science,60,TRUE
Bob,Johnson,27,Biology,58,FALSE
Sophia,Smith,21,Chemistry,87,TRUE
David,Garcia,20,Engineering,64,TRUE
Olivia,Davis,20,History,83,TRUE
Jane,Davis,22,Computer Science,76,TRUE
Alice,Miller,23,Mathematics,95,TRUE
Charlie,Brown,20,Biology,75,TRUE
Bob,Smith,25,Chemistry,71,TRUE
Charlie,Rodriguez,19,Mathematics,70,TRUE
Charlie,Davis,24,Biology,63,TRUE
David,Jones,25,Mathematics,68,TRUE
Michael,Williams,29,Biology,50,FALSE
John,Rodriguez,22,Literature,78,TRUE
Charlie,Williams,27,Computer Science,73,TRUE
Sophia,Wilson,21,Chemistry,54,FALSE
Charlie,Miller,26,Engineering,84,TRUE
Charlie,Smith,24,Engineering,91,TRUE
Olivia,Johnson,25,History,94,TRUE
Michael,Miller,20,Mathematics,74,TRUE
Charlie,Jones,19,Literature,75,TRUE
Jane,Garcia,29,Biology,78,TRUE
Jane,Williams,19,Physics,77,TRUE
Olivia,Wilson,27,Engineering,51,FALSE
Emma,Brown,22,Biology,83,TRUE
Michael,Davis,29,History,86,TRUE
Sophia,Davis,24,Mathematics,98,TRUE
Emma,Miller,23,Literature,77,TRUE
Jane,Garcia,24,Physics,62,TRUE
Charlie,Johnson,28,History,68,TRUE
Bob,Wilson,23,History,66,TRUE
Jane,Johnson,28,Chemistry,94,TRUE
David,Smith,19,History,51,FALSE
Charlie,Johnson,19,Engineering,98,TRUE
Alice,Smith,26,Physics,98,TRUE
Sophia,Wilson,29,Engineering,99,TRUE
Charlie,Miller,19,Biology,60,TRUE
Emma,Davis,23,Biology,80,TRUE
Michael,Williams,19,Chemistry,74,TRUE
Jane,Garcia,21,Biology,99,TRUE
Olivia,Miller,26,History,82,TRUE
Emma,Williams,20,History,77,TRUE
Alice,Wilson,18,Biology,83,TRUE
Olivia,Williams,18,Chemistry,67,TRUE
Michael,Jones,19,History,87,TRUE
Michael,Johnson,29,Literature,90,TRUE
David,Brown,28,Computer Science,75,TRUE
John,Garcia,23,Physics,62,TRUE
Michael,Miller,20,Physics,81,TRUE
Sophia,Garcia,25,Biology,56,FALSE
Charlie,Williams,22,Mathematics,65,TRUE
David,Davis,30,Computer Science,55,FALSE
Olivia,Miller,29,Literature,82,TRUE
Emma,Miller,26,Biology,78,TRUE
Jane,Williams,27,Mathematics,53,FALSE
Emma,Williams,24,History,75,TRUE
Emma,Garcia,20,Computer Science,100,TRUE
Jane,Miller,25,Biology,62,TRUE
Emma,Rodriguez,27,Physics,80,TRUE
Alice,Rodriguez,18,Biology,97,TRUE
Sophia,Jones,18,Biology,63,TRUE
Emma,Garcia,22,Physics,79,TRUE
Bob,Smith,24,Biology,91,TRUE
Sophia,Rodriguez,21,History,57,FALSE
Olivia,Brown,24,History,76,TRUE
Sophia,Rodriguez,30,Literature,87,TRUE
Alice,Smith,21,History,81,TRUE
John,Brown,22,History,69,TRUE
Alice,Wilson,29,Literature,53,FALSE
Bob,Wilson,29,Mathematics,50,FALSE
Jane,Jones,18,Biology,51,FALSE
Alice,Smith,24,Chemistry,87,TRUE
Bob,Garcia,21,Physics,76,TRUE
Sophia,Brown,24,Biology,72,TRUE
David,Williams,21,Physics,91,TRUE
Emma,Johnson,19,Literature,99,TRUE
Olivia,Garcia,21,Literature,78,TRUE
Sophia,Rodriguez,18,History,78,TRUE
Sophia,Brown,21,Chemistry,91,TRUE
Alice,Garcia,21,Mathematics,89,TRUE
Michael,Miller,19,Physics,66,TRUE
John,Wilson,24,Computer Science,86,TRUE
Emma,Miller,24,Literature,83,TRUE
Sophia,Smith,30,Physics,96,TRUE
Sophia,Johnson,28,Mathematics,77,TRUE
Alice,Miller,24,Chemistry,83,TRUE
Charlie,Brown,23,Computer Science,93,TRUE
Michael,Rodriguez,22,Biology,63,TRUE
John,Smith,30,Computer Science,80,TRUE
David,Johnson,30,Computer Science,74,TRUE
Michael,Davis,18,Computer Science,86,TRUE
Emma,Jones,22,Physics,72,TRUE
Charlie,Johnson,24,Mathematics,93,TRUE
Olivia,Rodriguez,27,Chemistry,76,TRUE
Emma,Wilson,20,Chemistry,53,FALSE
Bob,Wilson,25,History,93,TRUE
Bob,Miller,28,Engineering,88,TRUE
Olivia,Smith,27,History,82,TRUE
Charlie,Williams,30,Engineering,83,TRUE
Sophia,Smith,28,Engineering,90,TRUE
John,Jones,18,Biology,51,FALSE
Alice,Rodriguez,22,Mathematics,50,FALSE
Sophia,Brown,22,Mathematics,87,TRUE
Michael,Rodriguez,22,Literature,88,TRUE
Olivia,Wilson,24,Biology,59,FALSE
Olivia,Davis,22,Mathematics,90,TRUE
Emma,Smith,18,Physics,83,TRUE
Emma,Davis,20,Engineering,69,TRUE
Michael,Smith,25,Physics,69,TRUE
John,Miller,29,Biology,72,TRUE
Michael,Williams,26,Literature,84,TRUE
Olivia,Davis,24,Computer Science,77,TRUE
David,Davis,30,Engineering,82,TRUE
Emma,Wilson,25,Engineering,78,TRUE
John,Rodriguez,21,Literature,94,TRUE
John,Jones,26,Engineering,83,TRUE
John,Jones,20,Physics,79,TRUE
Jane,Johnson,29,Chemistry,55,FALSE
John,Garcia,26,Biology,88,TRUE
Sophia,Davis,24,Mathematics,54,FALSE
Olivia,Davis,27,Mathematics,65,TRUE
Alice,Wilson,22,Engineering,75,TRUE
Jane,Rodriguez,26,Engineering,74,TRUE
John,Williams,25,History,57,FALSE
Emma,Brown,26,Physics,53,FALSE
Emma,Garcia,24,Literature,98,TRUE
Emma,Smith,29,Literature,71,TRUE
Sophia,Miller,26,Mathematics,68,TRUE
Bob,Smith,19,Literature,50,FALSE
Alice,Brown,24,Computer Science,95,TRUE
Jane,Smith,20,Physics,95,TRUE
Bob,Brown,26,History,69,TRUE
John,Wilson,23,Physics,78,TRUE
Alice,Rodriguez,27,Engineering,58,FALSE
Olivia,Jones,26,History,62,TRUE
John,Johnson,22,Biology,98,TRUE
David,Jones,23,History,92,TRUE
Sophia,Williams,27,Computer Science,74,TRUE
Alice,Davis,23,Engineering,95,TRUE
Alice,Wilson,20,Computer Science,65,TRUE
Charlie,Johnson,23,Literature,79,TRUE
Olivia,Brown,20,History,50,FALSE
David,Garcia,22,Chemistry,69,TRUE
Alice,Jones,22,Physics,53,FALSE
Jane,Miller,27,Mathematics,90,TRUE
Sophia,Garcia,22,Chemistry,62,TRUE
Olivia,Jones,28,Physics,63,TRUE
Alice,Jones,19,Engineering,52,FALSE
Michael,Garcia,21,Physics,94,TRUE
Alice,Wilson,29,Mathematics,50,FALSE
Michael,Wilson,27,Biology,68,TRUE
Olivia,Davis,22,History,61,TRUE
David,Wilson,23,Biology,76,TRUE
Emma,Johnson,21,Physics,76,TRUE
Olivia,Davis,19,Biology,59,FALSE
Alice,Davis,24,Physics,57,FALSE
Sophia,Miller,30,Chemistry,74,TRUE
Bob,Garcia,30,Engineering,65,TRUE
Charlie,Davis,23,Literature,56,FALSE
Alice,Johnson,28,Mathematics,83,TRUE
Charlie,Jones,23,Literature,83,TRUE
Charlie,Miller,23,Computer Science,79,TRUE
Michael,Garcia,21,History,93,TRUE
Charlie,Brown,19,Biology,92,TRUE
David,Johnson,21,Biology,53,FALSE
Michael,Garcia,27,History,56,FALSE
Jane,Rodriguez,27,Physics,87,TRUE
Michael,Davis,29,Literature,77,TRUE
Charlie,Davis,26,Physics,91,TRUE
Bob,Smith,22,Engineering,56,FALSE
John,Miller,20,Mathematics,99,TRUE
Olivia,Jones,30,Physics,99,TRUE
Olivia,Johnson,22,Computer Science,76,TRUE
Sophia,Garcia,23,Computer Science,55,FALSE
Michael,Wilson,28,Physics,92,TRUE
David,Williams,27,Physics,60,TRUE
Olivia,Rodriguez,24,Chemistry,92,TRUE
Olivia,Wilson,29,Engineering,96,TRUE
Sophia,Miller,21,Computer Science,61,TRUE
Alice,Garcia,21,Physics,66,TRUE
Michael,Williams,20,Chemistry,65,TRUE
Bob,Miller,25,History,99,TRUE
David,Johnson,22,Mathematics,53,FALSE
Alice,Wilson,18,Physics,54,FALSE
Sophia,Davis,18,Mathematics,90,TRUE
Charlie,Brown,20,Literature,82,TRUE
Emma,Jones,22,History,55,FALSE
David,Johnson,21,Literature,52,FALSE
John,Garcia,24,Chemistry,96,TRUE
David,Brown,24,Computer Science,84,TRUE
Alice,Williams,21,Computer Science,59,FALSE
David,Williams,25,Literature,100,TRUE
Bob,Jones,28,Chemistry,93,TRUE
Bob,Davis,18,Computer Science,57,FALSE
Emma,Jones,19,Biology,70,TRUE
Michael,Garcia,29,Literature,62,TRUE
Michael,Rodriguez,21,Physics,78,TRUE
Michael,Smith,25,Mathematics,55,FALSE
Alice,Rodriguez,28,Biology,54,FALSE
Alice,Smith,30,Mathematics,88,TRUE
Jane,Rodriguez,21,Computer Science,97,TRUE
Emma,Jones,26,Computer Science,90,TRUE
Charlie,Brown,25,Computer Science,76,TRUE
Sophia,Garcia,23,Engineering,96,TRUE
Olivia,Rodriguez,19,Mathematics,80,TRUE
Jane,Davis,24,Engineering,71,TRUE
Jane,Davis,22,Chemistry,62,TRUE
Michael,Johnson,23,Physics,99,TRUE
Michael,Jones,30,History,58,FALSE
Jane,Rodriguez,20,Mathematics,88,TRUE
Sophia,Brown,22,Chemistry,73,TRUE
Bob,Miller,20,Biology,58,FALSE
John,Miller,22,Literature,72,TRUE
Charlie,Jones,18,Chemistry,73,TRUE
David,Williams,22,Physics,90,TRUE
Jane,Brown,28,Engineering,68,TRUE
Michael,Smith,28,Physics,79,TRUE
Bob,Wilson,28,Biology,58,FALSE
Emma,Wilson,21,History,91,TRUE
Sophia,Garcia,24,Chemistry,60,TRUE
Bob,Jones,26,Mathematics,84,TRUE
Olivia,Rodriguez,22,Engineering,81,TRUE
Emma,Wilson,24,Computer Science,68,TRUE
Sophia,Johnson,18,Physics,99,TRUE
Charlie,Jones,20,Biology,58,FALSE
Jane,Williams,21,Chemistry,63,TRUE
Charlie,Brown,24,Mathematics,94,TRUE
John,Wilson,21,Engineering,71,TRUE
John,Garcia,18,Mathematics,61,TRUE
Bob,Rodriguez,20,Physics,99,TRUE
Jane,Miller,30,Biology,90,TRUE
Michael,Williams,25,Physics,61,TRUE
Sophia,Garcia,24,Computer Science,66,TRUE
David,Johnson,20,Engineering,100,TRUE
Emma,Rodriguez,22,Mathematics,95,TRUE
Jane,Davis,24,Biology,96,TRUE
Charlie,Davis,19,Engineering,76,TRUE
Olivia,Jones,28,Biology,97,TRUE
Bob,Johnson,19,Engineering,100,TRUE
Alice,Smith,24,Physics,75,TRUE
Charlie,Davis,19,Biology,88,TRUE
Olivia,Rodriguez,29,Biology,52,FALSE
Charlie,Davis,24,Biology,80,TRUE
Bob,Williams,22,Biology,66,TRUE
Alice,Smith,21,Mathematics,100,TRUE
David,Davis,27,Physics,62,TRUE
John,Jones,24,Computer Science,77,TRUE
Charlie,Rodriguez,21,Physics,58,FALSE
Jane,Wilson,25,Biology,62,TRUE
Michael,Garcia,22,Biology,98,TRUE
Jane,Rodriguez,20,Biology,62,TRUE
Michael,Williams,27,History,54,FALSE
Bob,Garcia,21,Computer Science,60,TRUE
David,Wilson,30,Computer Science,85,TRUE
David,Wilson,21,Computer Science,86,TRUE
David,Rodriguez,27,Chemistry,76,TRUE
Emma,Brown,19,Biology,72,TRUE
Sophia,Miller,22,Biology,52,FALSE
Olivia,Johnson,24,History,88,TRUE
Bob,Jones,23,Literature,79,TRUE
David,Williams,18,Literature,90,TRUE
Michael,Miller,18,Biology,83,TRUE
Michael,Williams,21,Physics,92,TRUE
John,Garcia,24,Physics,71,TRUE
Sophia,Garcia,27,History,82,TRUE
Olivia,Johnson,19,Biology,83,TRUE
Sophia,Smith,19,Physics,59,FALSE
Alice,Wilson,20,Literature,70,TRUE
Olivia,Wilson,30,Chemistry,71,TRUE
Charlie,Brown,22,Literature,58,FALSE
Jane,Williams,23,Mathematics,97,TRUE
Jane,Jones,29,Engineering,87,TRUE
John,Williams,21,History,82,TRUE
Alice,Rodriguez,23,Biology,54,FALSE
Jane,Davis,26,Literature,51,FALSE
John,Johnson,24,History,87,TRUE
Sophia,Smith,21,Biology,86,TRUE
Emma,Smith,19,Physics,65,TRUE
Sophia,Miller,26,Chemistry,57,FALSE
Jane,Miller,23,Computer Science,62,TRUE
David,Jones,21,Literature,55,FALSE
Charlie,Jones,23,Chemistry,61,TRUE
John,Davis,28,Biology,61,TRUE
David,Brown,23,Computer Science,84,TRUE
Sophia,Rodriguez,30,Computer Science,50,FALSE
Sophia,Miller,30,Chemistry,91,TRUE
John,Rodriguez,19,Engineering,77,TRUE
David,Smith,18,Biology,97,TRUE
Bob,Smith,30,Literature,71,TRUE
Bob,Johnson,29,Engineering,98,TRUE
John,Johnson,22,Biology,80,TRUE
David,Rodriguez,24,Physics,54,FALSE
Alice,Garcia,27,Mathematics,96,TRUE
Jane,Williams,24,Biology,93,TRUE
John,Davis,21,Biology,90,TRUE
Emma,Jones,24,Engineering,96,TRUE
Charlie,Williams,21,History,54,FALSE
Emma,Davis,22,Literature,81,TRUE
Jane,Brown,25,Mathematics,76,TRUE
Olivia,Davis,28,Computer Science,62,TRUE
Bob,Wilson,23,History,73,TRUE
Emma,Brown,21,Literature,80,TRUE
Sophia,Brown,22,Literature,84,TRUE
Sophia,Rodriguez,24,Engineering,69,TRUE
Jane,Miller,20,Computer Science,93,TRUE
Sophia,Johnson,29,History,94,TRUE
Bob,Smith,19,Physics,66,TRUE
John,Johnson,26,Engineering,79,TRUE
Alice,Miller,19,Engineering,79,TRUE
Olivia,Brown,29,History,89,TRUE
Olivia,Jones,21,Chemistry,63,TRUE
Olivia,Rodriguez,18,Engineering,97,TRUE
Charlie,Williams,30,Mathematics,79,TRUE
Bob,Smith,30,History,94,TRUE
Emma,Brown,19,Chemistry,64,TRUE
Bob,Williams,28,Literature,57,FALSE
John,Miller,29,Physics,79,TRUE
Jane,Miller,29,Engineering,83,TRUE
Emma,Smith,21,Physics,84,TRUE
Bob,Garcia,21,Chemistry,91,TRUE
Sophia,Smith,20,Computer Science,73,TRUE
John,Miller,28,Physics,66,TRUE
David,Miller,20,Physics,69,TRUE
John,Brown,23,Computer Science,63,TRUE
Jane,Davis,18,Computer Science,86,TRUE
Jane,Smith,27,Literature,87,TRUE
Michael,Miller,19,Mathematics,87,TRUE
Sophia,Brown,28,Chemistry,82,TRUE
David,Davis,24,Engineering,52,FALSE
Alice,Garcia,24,Computer Science,100,TRUE
Sophia,Davis,23,Literature,60,TRUE
Michael,Johnson,20,Physics,95,TRUE
Alice,Jones,25,Biology,81,TRUE
David,Williams,19,Computer Science,76,TRUE
Jane,Rodriguez,25,Engineering,76,TRUE
Bob,Garcia,28,Computer Science,78,TRUE
Michael,Williams,29,Chemistry,83,TRUE
Charlie,Smith,29,Engineering,53,FALSE
Sophia,Wilson,18,Mathematics,56,FALSE
Charlie,Jones,28,Physics,83,TRUE
Jane,Rodriguez,20,Engineering,83,TRUE
Jane,Rodriguez,30,Engineering,99,TRUE
Sophia,Rodriguez,24,History,71,TRUE
John,Wilson,19,Chemistry,80,TRUE
John,Miller,22,Biology,66,TRUE
Sophia,Smith,26,Chemistry,58,FALSE
Charlie,Jones,29,Chemistry,96,TRUE
Olivia,Johnson,23,Literature,58,FALSE
Michael,Wilson,30,Chemistry,64,TRUE
David,Rodriguez,23,Physics,89,TRUE
Charlie,Rodriguez,21,Computer Science,55,FALSE
John,Garcia,24,Computer Science,66,TRUE
Charlie,Garcia,30,Chemistry,78,TRUE
Jane,Brown,22,Engineering,65,TRUE
David,Johnson,25,Chemistry,60,TRUE
Alice,Garcia,22,Chemistry,73,TRUE
Michael,Jones,25,Literature,78,TRUE
Sophia,Miller,24,Physics,59,FALSE
David,Wilson,30,Engineering,50,FALSE
John,Brown,26,Engineering,60,TRUE
Charlie,Jones,28,Computer Science,79,TRUE
David,Garcia,20,Biology,55,FALSE
Bob,Smith,27,Chemistry,52,FALSE
Emma,Miller,27,Mathematics,82,TRUE
Sophia,Wilson,25,Engineering,88,TRUE
Charlie,Jones,29,Biology,88,TRUE
David,Miller,30,Mathematics,57,FALSE
David,Jones,29,Mathematics,64,TRUE
Michael,Miller,23,History,54,FALSE
Michael,Wilson,25,Biology,56,FALSE
Jane,Smith,24,History,53,FALSE
Olivia,Rodriguez,29,Mathematics,68,TRUE
Alice,Jones,29,Physics,87,TRUE
Michael,Rodriguez,19,History,67,TRUE
Charlie,Brown,21,Computer Science,83,TRUE
David,Williams,24,Mathematics,62,TRUE
Olivia,Jones,28,Mathematics,59,FALSE
Jane,Smith,21,History,86,TRUE
John,Davis,29,Mathematics,84,TRUE
Charlie,Johnson,22,Chemistry,51,FALSE
Sophia,Brown,23,Literature,100,TRUE
David,Jones,20,Chemistry,58,FALSE
Charlie,Rodriguez,26,Computer Science,95,TRUE
Bob,Smith,24,Biology,86,TRUE
Sophia,Jones,20,Computer Science,59,FALSE
Michael,Jones,23,Mathematics,65,TRUE
Charlie,Garcia,25,Literature,87,TRUE
Olivia,Jones,19,Physics,92,TRUE
Charlie,Garcia,28,Biology,85,TRUE
Sophia,Wilson,27,History,88,TRUE
Charlie,Wilson,23,History,98,TRUE
Emma,Johnson,20,Computer Science,64,TRUE
Michael,Garcia,18,History,89,TRUE
John,Johnson,23,Engineering,90,TRUE
David,Davis,28,Physics,99,TRUE
David,Williams,24,Engineering,80,TRUE
David,Smith,19,Chemistry,71,TRUE
Sophia,Wilson,29,Literature,57,FALSE
Sophia,Brown,24,Mathematics,52,FALSE
Bob,Wilson,29,Computer Science,69,TRUE
Bob,Williams,27,Mathematics,78,TRUE
Emma,Johnson,18,History,80,TRUE
Jane,Davis,26,Computer Science,90,TRUE
John,Jones,22,Physics,50,FALSE
Alice,Williams,21,Mathematics,62,TRUE
Olivia,Miller,20,History,85,TRUE
Alice,Miller,26,Biology,100,TRUE
David,Davis,21,Engineering,59,FALSE
David,Miller,24,Engineering,71,TRUE
John,Jones,27,Engineering,50,FALSE
Olivia,Davis,29,Mathematics,59,FALSE
Alice,Williams,27,Biology,55,FALSE
David,Rodriguez,23,Biology,74,TRUE
Sophia,Johnson,18,Chemistry,65,TRUE
Olivia,Miller,25,Biology,100,TRUE
Charlie,Davis,22,Physics,51,FALSE
David,Miller,21,Physics,94,TRUE
Olivia,Johnson,23,Literature,83,TRUE
David,Rodriguez,22,Physics,85,TRUE
Jane,Wilson,21,Mathematics,89,TRUE
Charlie,Davis,18,Physics,97,TRUE
Charlie,Brown,28,Engineering,79,TRUE
Bob,Brown,24,Literature,100,TRUE
Sophia,Williams,22,Biology,51,FALSE
David,Brown,23,Physics,85,TRUE
Jane,Wilson,22,Chemistry,51,FALSE
John,Garcia,20,Biology,54,FALSE
Michael,Wilson,19,Chemistry,53,FALSE
Michael,Wilson,25,Chemistry,70,TRUE
John,Wilson,19,Engineering,88,TRUE
Bob,Wilson,22,Biology,64,TRUE
John,Rodriguez,21,Computer Science,67,TRUE
Sophia,Johnson,27,Chemistry,64,TRUE
John,Wilson,27,Engineering,66,TRUE
John,Brown,25,Chemistry,77,TRUE
Alice,Davis,27,History,70,TRUE
John,Johnson,28,Mathematics,58,FALSE
Michael,Johnson,19,Chemistry,66,TRUE
Olivia,Jones,19,Literature,63,TRUE
Sophia,Williams,25,Literature,75,TRUE
Olivia,Rodriguez,22,Physics,72,TRUE
David,Jones,19,Engineering,86,TRUE
Sophia,Williams,21,Physics,51,FALSE
John,Williams,21,Engineering,96,TRUE
Michael,Miller,29,Physics,81,TRUE
Olivia,Rodriguez,28,Engineering,80,TRUE
Olivia,Brown,19,Mathematics,94,TRUE
John,Garcia,24,Physics,65,TRUE
Sophia,Garcia,20,Biology,59,FALSE
Bob,Jones,19,Mathematics,85,TRUE
Alice,Rodriguez,25,Biology,74,TRUE
Charlie,Smith,23,Biology,90,TRUE
Bob,Jones,21,Mathematics,56,FALSE
Jane,Rodriguez,26,Mathematics,57,FALSE
David,Garcia,20,Mathematics,86,TRUE
Bob,Garcia,18,Mathematics,82,TRUE
John,Brown,26,Physics,88,TRUE
Sophia,Miller,23,History,87,TRUE
David,Wilson,23,History,63,TRUE
Olivia,Miller,25,Mathematics,91,TRUE
John,Brown,18,Biology,64,TRUE
Charlie,Wilson,18,Physics,76,TRUE
Jane,Garcia,30,Engineering,69,TRUE
Charlie,Miller,19,Mathematics,87,TRUE
Olivia,Jones,21,History,55,FALSE
Charlie,Smith,19,Physics,93,TRUE
Charlie,Brown,18,Chemistry,93,TRUE
Alice,Davis,26,Biology,79,TRUE
Charlie,Jones,19,Literature,70,TRUE
Alice,Brown,24,Mathematics,75,TRUE
Sophia,Brown,30,History,54,FALSE
Charlie,Brown,29,Biology,57,FALSE
Jane,Wilson,18,Mathematics,65,TRUE
Emma,Rodriguez,24,Mathematics,93,TRUE
Olivia,Johnson,28,Mathematics,97,TRUE
Olivia,Davis,20,Computer Science,83,TRUE
Alice,Davis,23,Engineering,72,TRUE
John,Rodriguez,26,Chemistry,76,TRUE
Alice,Garcia,24,Engineering,88,TRUE
Charlie,Williams,21,Mathematics,69,TRUE
John,Brown,28,Literature,99,TRUE
Michael,Jones,30,Computer Science,60,TRUE
Michael,Davis,24,Engineering,98,TRUE
Sophia,Miller,21,Engineering,99,TRUE
John,Johnson,29,History,96,TRUE
Bob,Rodriguez,23,Chemistry,52,FALSE
Alice,Rodriguez,28,History,50,FALSE
Alice,Johnson,28,Computer Science,97,TRUE
Jane,Jones,22,Physics,95,TRUE
Sophia,Johnson,28,Engineering,58,FALSE
Bob,Williams,30,Chemistry,66,TRUE
Charlie,Jones,27,Mathematics,56,FALSE
Jane,Smith,22,Physics,53,FALSE
Jane,Wilson,24,Engineering,81,TRUE
Olivia,Brown,26,History,82,TRUE
Alice,Smith,18,Mathematics,95,TRUE
Jane,Davis,18,Computer Science,77,TRUE
Alice,Davis,19,Engineering,64,TRUE
David,Miller,19,Literature,95,TRUE
Emma,Williams,22,History,66,TRUE
Charlie,Williams,26,History,56,FALSE
David,Williams,19,Mathematics,74,TRUE
David,Smith,29,Literature,86,TRUE
David,Smith,21,Chemistry,51,FALSE
David,Rodriguez,20,Physics,57,FALSE
David,Wilson,21,History,50,FALSE
Jane,Miller,28,Literature,54,FALSE
Jane,Wilson,23,Mathematics,86,TRUE
Alice,Williams,28,Chemistry,84,TRUE
Emma,Rodriguez,30,Literature,76,TRUE
Alice,Smith,23,Literature,85,TRUE
Bob,Jones,29,Mathematics,79,TRUE
Emma,Miller,18,Physics,52,FALSE
John,Davis,23,Chemistry,70,TRUE
Charlie,Garcia,29,Chemistry,81,TRUE
Charlie,Garcia,30,Biology,98,TRUE
John,Jones,29,Computer Science,98,TRUE
Olivia,Miller,18,Computer Science,68,TRUE
Olivia,Garcia,30,Physics,63,TRUE
John,Williams,26,Chemistry,71,TRUE
Charlie,Garcia,20,Chemistry,62,TRUE
Jane,Brown,22,Engineering,89,TRUE
Bob,Brown,22,Engineering,56,FALSE
Olivia,Garcia,23,Chemistry,85,TRUE
John,Johnson,22,Engineering,93,TRUE
Alice,Johnson,27,Biology,71,TRUE
John,Jones,23,Chemistry,72,TRUE
Sophia,Smith,21,History,74,TRUE
Sophia,Rodriguez,25,Literature,99,TRUE
Alice,Garcia,22,Physics,95,TRUE
Emma,Garcia,19,Biology,89,TRUE
Alice,Rodriguez,27,Biology,51,FALSE
Olivia,Jones,25,History,97,TRUE
John,Johnson,18,History,87,TRUE
Michael,Garcia,27,Chemistry,84,TRUE
John,Garcia,28,Mathematics,99,TRUE
Sophia,Brown,23,Mathematics,50,FALSE
Olivia,Garcia,21,Chemistry,71,TRUE
Olivia,Davis,29,Literature,52,FALSE
Olivia,Williams,28,Engineering,100,TRUE
Bob,Davis,22,Computer Science,66,TRUE
Sophia,Wilson,22,Mathematics,70,TRUE
Olivia,Williams,28,Mathematics,86,TRUE
Charlie,Garcia,26,Literature,75,TRUE
Bob,Miller,26,History,73,TRUE
Emma,Garcia,30,Computer Science,99,TRUE
Olivia,Miller,21,Biology,89,TRUE
Sophia,Wilson,26,Computer Science,60,TRUE
Emma,Miller,21,Biology,60,TRUE
Charlie,Jones,27,Chemistry,98,TRUE
David,Johnson,21,Biology,67,TRUE
Charlie,Williams,30,Physics,93,TRUE
Jane,Davis,18,Mathematics,67,TRUE
John,Jones,19,Engineering,99,TRUE
David,Wilson,26,Mathematics,96,TRUE
Alice,Williams,20,History,66,TRUE
Sophia,Williams,29,Engineering,86,TRUE
David,Davis,22,Biology,99,TRUE
Bob,Wilson,23,Computer Science,77,TRUE
John,Wilson,28,Engineering,69,TRUE
Olivia,Garcia,18,Computer Science,95,TRUE
David,Williams,21,Mathematics,92,TRUE
Bob,Davis,20,Physics,67,TRUE
Sophia,Miller,29,Engineering,65,TRUE
Jane,Johnson,22,Literature,77,TRUE
Charlie,Garcia,19,Physics,90,TRUE
Emma,Rodriguez,28,Engineering,95,TRUE
Charlie,Garcia,29,Chemistry,91,TRUE
David,Rodriguez,28,Mathematics,91,TRUE
Alice,Garcia,18,Mathematics,97,TRUE
Sophia,Williams,30,Computer Science,55,FALSE
David,Jones,24,Chemistry,100,TRUE
Jane,Wilson,20,Literature,52,FALSE
Michael,Williams,25,Engineering,50,FALSE
Olivia,Smith,30,Chemistry,94,TRUE
David,Johnson,20,Physics,96,TRUE
